Number of Records,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,City,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,Months Of Supply,Months Of Supply Mom,Months Of Supply Yoy,New Listings,New Listings Mom,New Listings Yoy,Period Begin,Period Duration,Period End,Price Drops,Price Drops Mom,Price Drops Yoy,Property Type,Region,Region Type,Sold Above List,Sold Above List Mom,Sold Above List Yoy,State,State Code,Table Id
1,0.993861279,0.001220608,-0.020213614,Portland,28,-0.034482759,0.166666667,15,0,-0.25,8,0,2,244.7454395,-0.095792194,0.023274505,672500,0.003731343,0.130252101,252.964933,-0.078858727,0.058834562,555000,-0.043103448,-0.068791946,,,,24,-0.351351351,-0.384615385,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Bridlemile",neighborhood,0.392857143,0.013546798,-0.148809524,Oregon,OR,30762
1,1.036100765,0.005933261,-0.043524486,Portland,28,-0.034482759,-0.2,19,0.583333333,0.583333333,8,0.5,1,256.6028931,-0.001225706,0.10456208,449000,0.050292398,0.12327225,267.6336698,0.125687721,0.026523809,453750,0.055232558,0.03125,,,,41,0.28125,0.366666667,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Woodlawn",neighborhood,0.678571429,0.023399015,-0.092857143,Oregon,OR,30817
1,1.005365831,-0.005718679,-0.00147038,Portland,21,0,-0.222222222,17,0.133333333,0,9,2,-2,224.4165171,0.056391989,-0.002765224,550000,-0.101967508,-0.145962733,235.5527638,-0.027718379,0.051438609,590000,0.044247788,-0.078125,,,,25,0.25,0,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Arnold Creek",neighborhood,0.476190476,-0.047619048,0.031746032,Oregon,OR,30994
1,1.010067312,-0.011954997,-0.011071063,Portland,16,0.066666667,0.142857143,6,-0.25,-0.4,8,0.5,-3,251.9028634,0.033690809,0.094885361,539900,0.081963928,0.293328542,218.7407276,-0.012656533,-0.043377279,525750,0.030882353,0.112698413,,,,19,0,-0.208333333,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Maplewood",neighborhood,0.375,-0.025,-0.125,Oregon,OR,31039
1,1.02062587,-0.008925333,-0.021164121,Portland,50,-0.019607843,0.315789474,23,-0.08,0.769230769,9.5,2.5,-1.5,234.712168,-0.007729399,-0.038185698,395000,0,0.128732676,237.4562062,0.027254906,-0.002484431,394925,-0.0126875,0.053133333,,,,49,-0.109090909,0.441176471,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Foster-Powell",neighborhood,0.54,-0.107058824,-0.012631579,Oregon,OR,31386
1,1.001797801,0.006606557,-0.002962851,Portland,23,-0.115384615,-0.178571429,20,0.428571429,-0.047619048,6,0.5,-2,458.4541155,0.07584207,0.032038813,398000,0.050131926,0.061333333,423.0271669,0.007430245,-0.024212766,348000,-0.011363636,-0.015697921,,,,28,0,-0.243243243,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Goose Hollow",neighborhood,0.434782609,0.127090301,0.077639752,Oregon,OR,31399
1,1.028890468,-0.005679034,-0.0019274,Portland,40,-0.024390244,0.111111111,23,-0.115384615,0.352941176,6,0,-2,253,0.083728814,0.045522283,535000,-0.033772801,0.07000214,228.1699565,-0.042630334,-0.097142904,538000,0.039613527,0.070646766,,,,48,-0.142857143,0.297297297,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Rose City Park",neighborhood,0.65,-0.057317073,-0.044444444,Oregon,OR,31474
1,1.01570846,-0.002453743,-0.037544006,Portland,61,0.109090909,0.694444444,22,-0.153846154,0.375,6,-1,0,280.0727526,-0.004841793,0.129637896,349950,0.000142898,0.0384273,273.0698875,0.02684295,0.113704868,357000,-0.016528926,0.034782609,,,,70,-0.102564103,0.666666667,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Mount Scott-Arleta",neighborhood,0.590163934,0.026527571,-0.132058288,Oregon,OR,31507
1,0.991321901,-0.029659798,-0.028787885,Portland,18,0.125,0.384615385,16,0.454545455,1,18,13,0.5,252.0688969,-0.012145396,-0.007939321,747500,0.031034483,0.069384835,261.9967351,0.031735229,0.068695222,710000,0.04029304,-0.083870968,,,,26,0.130434783,0.083333333,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Grant Park",neighborhood,0.388888889,-0.173611111,-0.072649573,Oregon,OR,31587
1,0.987653267,-0.011485562,-0.075085536,Portland,14,0,-0.066666667,11,0.222222222,1.75,20,-7,10,309.7893432,-0.058234488,0.123984791,474900,0.283860503,-0.01778697,355.4967448,-0.020379271,0.238833021,278250,0.004512635,-0.00625,,,,15,0.071428571,0.071428571,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Sullivan's Gulch",neighborhood,0.357142857,0.071428571,-0.442857143,Oregon,OR,31687
1,1.013140463,-0.001232806,-0.019674858,Portland,25,-0.193548387,-0.404761905,21,0.166666667,-0.192307692,13,6,6,226.388467,-0.039105113,0.073655099,449999.5,0.07270441,0.079135492,239.5498392,0.033058682,0.011653361,440000,0,0.117460317,,,,34,0.0625,-0.32,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Piedmont",neighborhood,0.56,-0.020645161,-0.106666667,Oregon,OR,31960
1,1.015057563,-0.002135699,-0.015851294,Portland,48,0.090909091,-0.142857143,25,0.136363636,0.25,7,-0.5,0.5,256.7716577,0.004192704,0.066346222,374900,0.033415799,0.071448985,246.002263,-0.034180255,0.102599784,377500,0.025815217,0.006666667,,,,54,0.038461538,0.038461538,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Cully",neighborhood,0.5625,0.017045455,-0.080357143,Oregon,OR,32221
1,1.002722951,-0.003790668,-0.019767484,Portland,20,-0.166666667,-0.047619048,17,-0.055555556,1.428571429,8,-1,-4.5,286.533552,0.015154626,0.194663455,649975,-0.033422559,0.162745975,260.9251616,-0.011331407,0.104246816,672450,0.054906267,0.107825371,,,,30,0,0.111111111,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Sabin",neighborhood,0.45,0.033333333,-0.169047619,Oregon,OR,32343
1,0.9962923,-0.001969967,-0.027186157,Portland,25,0.136363636,0.25,11,0.571428571,-0.266666667,11,-3,7,175.3869969,0.040596945,0.036847981,369750,0.02994429,0.06556196,161.8122977,0.035693353,-0.053298842,353000,-0.009817672,0.165016502,,,,27,0.08,-0.27027027,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Argay",neighborhood,0.48,0.025454545,-0.02,Oregon,OR,32387
1,1.0043742,-0.021095247,-0.019553722,Portland,12,0.2,-0.4,4,0.333333333,0,8,2.5,-1.5,231.7328918,0.077047533,-0.089463141,407450,-0.137535058,-0.118931776,230.0295858,0.033410603,-0.036545158,477450,-0.005208876,-0.047005988,,,,10,-0.166666667,-0.444444444,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Brooklyn",neighborhood,0.333333333,-0.066666667,-0.266666667,Oregon,OR,32430
1,1.022878253,-0.011449335,-0.028326132,Portland,25,-0.285714286,-0.166666667,15,0.25,0.5,6,0,-1,227.5485437,-0.003507098,0.25753847,349900,0.00121611,0.076615385,233.7278107,0.034622201,0.188820323,375000,0.02739726,0.122754491,,,,39,0.147058824,0.114285714,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Madison South",neighborhood,0.64,0.068571429,-0.06,Oregon,OR,32446
1,1.002021595,-0.017674241,-0.063333471,Portland,42,-0.066666667,-0.066666667,28,-0.066666667,0.333333333,7,1,0,255.6818182,-0.039606835,-0.039102445,459000,-0.033684211,0.147786947,262.0375864,-0.040942434,-0.024247668,465000,-0.021052632,0.033333333,,,,57,-0.095238095,-0.033898305,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Woodstock",neighborhood,0.5,-0.1,-0.211111111,Oregon,OR,32495
1,1.021543292,0.007710935,-0.015600058,Portland,37,-0.139534884,-0.051282051,34,0.096774194,1.266666667,6.5,-0.5,-0.5,275.4044204,-0.074270856,0.202540076,419950,0.063164557,-0.027893519,285.5805243,-0.169136863,0.177172602,465000,0.090269637,0,,,,58,0.01754386,0.526315789,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Overlook",neighborhood,0.405405405,0.033312382,-0.235620236,Oregon,OR,32750
1,1.008366816,-0.006980749,-0.007780756,Portland,52,-0.054545455,-0.147540984,23,0.210526316,-0.43902439,10,3,3,242.6303855,0.010685841,0.150355616,429900,-0.022843505,-0.094947368,240.631572,-0.02095978,0.205692313,441250,0.019053118,-0.095613855,,,,49,-0.092592593,-0.423529412,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Ashcreek",neighborhood,0.461538462,-0.047552448,-0.095838588,Oregon,OR,32762
1,1.027640072,-0.007484345,-0.015141062,Portland,21,-0.086956522,-0.275862069,18,-0.052631579,0.384615385,5,-1,-2,259.522207,-0.014856564,0.023493662,547450,-0.004544963,-0.075955777,261.3870665,-0.059360683,-0.042762531,580000,-0.072,-0.099378882,,,,33,-0.153846154,-0.175,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Hosford-Abernethy",neighborhood,0.571428571,-0.037267081,0.019704433,Oregon,OR,33159
1,1.018870849,-0.007552279,-0.008519059,Portland,689,0.004373178,0.008784773,316,0.078498294,-0.161803714,7,0,-1,200.0326229,0.014332092,0.145449967,300000,-0.007772449,0.090909091,194.3499972,-0.017085679,0.103907984,309000,-0.003225806,0.144444444,,,,770,-0.012820513,-0.099415205,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - East Portland",neighborhood,0.550072569,-0.034475536,-0.022401809,Oregon,OR,33166
1,1.038986704,-0.015087191,-0.023379627,Portland,24,-0.111111111,0.2,10,0.25,-0.090909091,4.5,0.5,-1.5,218.1421446,-0.013618129,0.052529265,315000,0.050350117,0.188679245,227.2797927,0.055200507,0.077210727,291000,-0.06641001,0.045822102,,,,29,0.074074074,0.074074074,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Parkrose Heights",neighborhood,0.708333333,-0.032407407,-0.041666667,Oregon,OR,33274
1,1.008148857,-0.004225531,-0.042982378,Portland,21,-0.16,0.105263158,4,,-0.428571429,6,1,0,251.4880952,0.088411063,0.377248259,289900,0.018980668,0.09613385,239.2142857,0.014049537,0.371857684,307000,-0.009357857,0.158490566,,,,17,0.133333333,-0.055555556,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Lents-Powellhurst-Gilbert",neighborhood,0.523809524,0.003809524,-0.107769424,Oregon,OR,33371
1,0.990063195,0.002475361,-0.013926948,Portland,61,-0.031746032,-0.046875,61,-0.061538462,0.244897959,17,0,6,279.4103052,-0.02280141,0.005877099,845000,-0.034230527,0.3,294.3037975,-0.033821189,0.063207318,842000,-0.048587571,0.104262295,,,,78,-0.133333333,0.130434783,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Southwest Hills",neighborhood,0.31147541,0.009888108,-0.06352459,Oregon,OR,33675
1,1.007663621,-0.011410257,0.028017872,Portland,19,0.266666667,0.727272727,8,-0.333333333,-0.111111111,10,3,-1,236.5359689,-0.075821006,0.017787581,497000,-0.004905396,-0.048621746,289.0960563,0,0.449344481,500000,0.012145749,0.369863014,,,,24,-0.076923077,-0.076923077,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Center",neighborhood,0.421052632,-0.112280702,0.148325359,Oregon,OR,33700
1,1.007855764,0.004015351,-0.049773936,Portland,20,-0.166666667,-0.2,12,0,-0.2,13,0,6,178.7787874,0.10483899,0.12734748,299700,0.001503759,0.12247191,190.5809842,-0.1486899,0.128183783,289500,-0.092476489,0.072222222,,,,36,0.125,0.2,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Parkrose",neighborhood,0.7,0.116666667,-0.02,Oregon,OR,33842
1,1.031833755,-0.018470665,-0.018828947,Portland,79,0.025974026,-0.081395349,36,0.028571429,-0.25,6,0,-1,234.1044977,-0.014108026,0.111496759,372450,0.028867403,0.09576346,241.2979566,-0.026796753,0.04358898,375000,0.013513514,0.119402985,,,,96,-0.058823529,-0.193277311,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Montavilla",neighborhood,0.594936709,-0.106361992,-0.032970268,Oregon,OR,33898
1,1.0259839,-0.004044117,-0.028146782,Portland,31,-0.138888889,-0.060606061,22,0.1,0.692307692,6,0,0,274.5367193,0.129600959,0.242376068,439000,-0.024227606,0.09901114,244.0366972,-0.022963481,0.109785933,455000,-0.007633588,0.058139535,,,,41,-0.088888889,0.025,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Arbor Lodge",neighborhood,0.548387097,-0.034946237,-0.17888563,Oregon,OR,33924
1,1.012176883,-0.00291978,0.027957318,Portland,9,0.125,0.125,1,-0.75,-0.75,7,1,-5.5,195.9071064,-0.140828646,-0.104923437,609000,0.231671554,0.172337456,226.5446224,-0.006858034,0.068889357,499500,0.128813559,-0.115929204,,,,6,-0.4,-0.571428571,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Marshall Park",neighborhood,0.222222222,-0.027777778,-0.277777778,Oregon,OR,34267
1,1.016384431,-0.014009048,-0.012793375,Portland,82,0.037974684,-0.18,44,0.189189189,-0.137254902,6.5,0.5,-4.5,261.202577,0.032643993,0.200434732,325000,-0.014852986,0.086956522,254.2960884,0.017184354,0.16339365,330000,0.02484472,0.178571429,,,,101,-0.019417476,-0.009803922,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Brentwood",neighborhood,0.475609756,-0.106668725,-0.074390244,Oregon,OR,34354
1,0.991797556,-0.005257117,-0.01280253,Portland,63,-0.015625,-0.030769231,47,0.119047619,-0.113207547,24.5,8.5,16.5,189.1104294,0.065090721,0.13137869,385000,-0.035087719,-0.012686339,179.0364583,0.005985539,0.025747904,395000,-0.011421213,0.095624437,,,,69,-0.028169014,-0.273684211,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Pleasant Valley",neighborhood,0.396825397,-0.040674603,-0.018559219,Oregon,OR,34424
1,1.006201646,-0.017651411,-0.039200695,Portland,54,0.227272727,0.421052632,18,-0.1,0.285714286,11,-1,5,222.6414811,-0.01939688,0.044291824,422400,0.056264066,-0.006117647,228.9822635,-0.048649446,0.082461609,406500,-0.065517241,-0.040254988,,,,52,-0.018867925,0.155555556,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Roseway",neighborhood,0.407407407,-0.06986532,-0.250487329,Oregon,OR,34599
1,0.990353907,-0.005048232,-0.004841922,Portland,45,0.097560976,-0.042553191,48,0.11627907,0.263157895,17.5,9.5,4,493.2,0.060647569,0.096441402,379000,-0.001185927,0.052777778,464.6694215,0.01969123,0.026263753,359000,-0.067532468,0.158064516,,,,55,-0.017857143,0.018518519,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Downtown Portland",neighborhood,0.2,-0.068292683,-0.076595745,Oregon,OR,34783
1,1.005017603,-0.037114388,-0.038301762,Portland,27,-0.129032258,-0.27027027,8,0,-0.333333333,10,4,3.5,269.0233673,-0.048898926,0.120581886,434000,0.04548964,0.011655012,272.0770086,0.034338661,0.06027981,424000,-0.036363636,-0.002352941,,,,29,0.115384615,-0.216216216,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - South Tabor",neighborhood,0.592592593,-0.181600956,-0.11011011,Oregon,OR,34813
1,1.006341488,-0.002459804,-0.02096556,Portland,29,-0.033333333,-0.171428571,11,0.1,-0.153846154,7,0,-2.5,246.6991342,-0.02142495,0.087575758,455900,-0.03,-0.0882,255.4563492,0.08464215,0.112329932,469000,-0.040311029,-0.032790266,,,,33,-0.029411765,0.064516129,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Hayhurst",neighborhood,0.482758621,0.049425287,-0.088669951,Oregon,OR,35020
1,1.022645658,-0.007733405,-0.027795663,Portland,108,-0.035714286,0.08,36,0.125,-0.25,7,0,-1,231.8916063,0.020323068,0.202164895,289950,-0.018781726,0.119498069,234.6097497,0.044410618,0.24974165,303750,-0.002463054,0.163793103,,,,112,-0.058823529,-0.034482759,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Lents",neighborhood,0.574074074,-0.041997354,-0.065925926,Oregon,OR,35022
1,1.011157679,-0.005718844,-0.008500505,Portland,61,0.150943396,-0.128571429,32,0.142857143,0.684210526,9,4,1,264.233596,0.011270261,0.077651571,549950,0.009267756,-9.09E-05,265.4543086,-0.072022126,0.053338992,521000,-0.016981132,-0.0795053,,,,70,-0.014084507,0.111111111,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Richmond",neighborhood,0.442622951,-0.14228271,-0.171662763,Oregon,OR,35064
1,1.013714037,0.001281033,-0.005759185,Portland,23,-0.178571429,-0.148148148,14,0.4,0.272727273,7,-1,-1,256.4757398,-0.064200026,0.000326837,737000,-0.006738544,0.065028902,281.5039202,0.031674748,0.111496573,746500,-0.000669344,0.066428571,,,,30,0.071428571,0.153846154,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Alameda",neighborhood,0.434782609,-0.029503106,-0.194847021,Oregon,OR,35143
1,0.997587496,0.00184131,0.002961954,Portland,84,-0.034482759,0.2,77,0,0.4,14,0,-12,238.3419689,0.000805171,-0.023184665,725000,-0.033333333,-0.037178202,239.8417233,-0.020501551,0.019108384,677495,0.003711166,-0.056495779,,,,73,-0.239583333,0.057971014,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Forest Park",neighborhood,0.30952381,-0.012315271,-0.033333333,Oregon,OR,35196
1,1.041923747,-0.001727221,0.005955335,Portland,7,-0.5,-0.222222222,11,0.222222222,0.375,5,-1,-11,275.1425381,0.087024673,0.138673276,504950,-0.081909091,0.135995501,257.4468085,-0.081336743,-0.143336417,511500,-0.130471738,0.002941176,,,,10,0.111111111,-0.166666667,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Boise",neighborhood,0.857142857,0.142857143,0.523809524,Oregon,OR,35201
1,1.007886908,0.003464601,-0.037577144,Portland,30,0.2,0.071428571,25,-0.107142857,0.785714286,8,2,2.5,260.2529047,0.067036909,0.046883639,479000,0.064562729,0.113953488,259.051186,0.057792343,-0.00128341,435875,0.002011494,0.019590643,,,,45,-0.0625,0.153846154,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Creston-Kenilworth",neighborhood,0.466666667,-0.013333333,-0.033333333,Oregon,OR,35304
1,1.005813093,-0.009902032,-0.023769001,Portland,43,0.162162162,0.303030303,23,0.277777778,0.277777778,9,-1,2,257.8995854,-0.010927294,0.025195318,599000,0.089189926,0.198239648,262.541806,-0.046976855,0.054744876,569900,-0.017413793,0.11745098,,,,53,-0.018518519,0.432432432,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Mount Tabor",neighborhood,0.395348837,-0.118164676,-0.180408739,Oregon,OR,35328
1,1.022546564,0.006263014,-0.037068847,Portland,53,-0.070175439,-0.036363636,28,0.272727273,0.217391304,8,1,1,242.9826753,-0.002649573,0.046231667,582450,0.060928962,0.295196798,262.3517787,-0.009265807,0.116869795,536000,-0.025454545,0.204494382,,,,66,-0.043478261,-0.095890411,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Concordia",neighborhood,0.566037736,-0.030453492,-0.106689537,Oregon,OR,35334
1,0.987998449,-0.003996531,-0.014333517,Portland,21,-0.045454545,0.5,23,-0.206896552,0.642857143,49.5,-7,19,230.5429364,0.063316081,-0.047752671,242388.5,-0.070733423,-0.116820915,238.6284722,0.020226387,0.153101111,249900,-0.009904913,-0.107144452,,,,28,-0.125,0.555555556,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Hayden Island",neighborhood,0.428571429,0.064935065,0.071428571,Oregon,OR,35357
1,1.012327162,-0.007240507,-0.014434007,Portland,24,-0.225806452,-0.111111111,13,-0.071428571,0.181818182,17.5,8.5,9.5,288.0753338,-0.023903159,-0.067870527,527450,-0.012265918,0.122472867,289.1612409,-0.009412306,0.028128857,527000,0.003809524,0.156970362,,,,28,-0.034482759,-0.243243243,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Sunnyside",neighborhood,0.458333333,-0.057795699,0.087962963,Oregon,OR,35425
1,0.990651155,-0.000222151,-0.023623248,Portland,31,0.033333333,0.409090909,12,-0.142857143,-0.368421053,12,6,4,258.9517385,-0.025494616,-0.029336099,699950,-0.053993783,7.14E-05,263.2286996,-0.020474529,-0.011403786,755000,-0.036989796,-0.025680733,,,,25,-0.21875,0,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Eastmoreland",neighborhood,0.322580645,0.022580645,-0.041055718,Oregon,OR,35485
1,0.992469688,-0.003147956,-0.009599782,Portland,87,0.011627907,0.101265823,73,-0.064102564,0.196721311,27,11,17,321.3424289,0.033096932,-0.046429413,550000,0.041666667,0.176596427,312.9459735,0.000166899,0.040545362,494750,-0.048557692,0.111797753,,,,91,-0.194690265,-0.010869565,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Corbett",neighborhood,0.183908046,-0.060278001,-0.170522334,Oregon,OR,35611
1,1.015737725,-0.004351468,-0.022480285,Portland,304,-0.081570997,-0.003278689,207,0.125,0.38,8,0,-1,255.1680136,0,0.041685545,549900,0.000727934,0.100020004,264.0662814,-0.005154455,0.067900111,539375,-0.019318182,0.091852227,,,,375,0,-0.055415617,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Northeast Portland",neighborhood,0.532894737,-0.029038798,-0.07366264,Oregon,OR,35655
1,1.021366939,-0.006439022,-0.017407113,Portland,332,-0.072625698,-0.048710602,199,0.111731844,0.431654676,7,1,0,256.0067356,0.007203643,0.120123607,371000,-0.023427218,0.06,253.5775836,-0.000118619,0.102474726,380000,-0.015544041,0.061452514,,,,415,-0.016587678,0.112600536,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - North Portland",neighborhood,0.530120482,-0.067644881,-0.094521352,Oregon,OR,35802
1,1.016384431,-0.014009048,-0.012793375,Portland,82,0.037974684,-0.18,44,0.189189189,-0.137254902,6.5,0.5,-4.5,261.202577,0.032643993,0.200434732,325000,-0.014852986,0.086956522,254.2960884,0.017184354,0.16339365,330000,0.02484472,0.178571429,,,,101,-0.019417476,-0.009803922,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Brentwood-Darlington",neighborhood,0.475609756,-0.106668725,-0.074390244,Oregon,OR,44892
1,1.016977051,-0.008009777,-0.018990616,Portland,236,0.004255319,0.097674419,109,-0.026785714,0.211111111,9,2,2,239.8711017,0.007861772,0.065029822,419800,-0.049150623,0.049514431,240.4761905,-0.011251384,0.040224445,430000,-0.022727273,0.036144578,,,,263,-0.067375887,0.052,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Central Northeast Portland",neighborhood,0.525423729,-0.023512441,-0.121087899,Oregon,OR,155942
1,0.993634019,-0.001272973,-0.005726518,Portland,371,-0.018518519,-0.230290456,329,-0.012012012,0.154385965,14,1,-1,401.9908116,0.040692372,-0.070421425,525000,-0.086956522,-0.115044248,375,0.007710084,-0.132935946,520000,0.013655104,-0.079646018,,,,414,-0.153374233,-0.218867925,6/1/17,90,8/31/17,,,,All Residential,"Portland, OR - Neighbors West-Northwest",neighborhood,0.277628032,-0.029250275,-0.099965329,Oregon,OR,155943
